-1.672,-2.193,-0.152,24.841,-1.831,-17.029
-2.288,-3.082,-0.070,47.913,0.427,3.601
-3.051,-3.865,0.258,93.018,-8.606,27.344
-3.952,-3.919,0.115,147.034,-34.363,67.688
-4.000,-3.396,-0.243,190.247,-62.073,160.950
-4.000,-3.076,-0.529,182.434,-81.726,322.083
-4.000,-1.718,-0.086,107.666,-102.112,496.033
-3.250,-0.770,0.658,25.330,-124.451,650.513
-2.481,0.550,0.687,-21.301,-140.015,756.042
-1.760,2.581,0.180,-33.997,-127.441,830.383
-0.620,4.000,-0.075,-37.659,-101.929,889.648
0.264,4.000,0.798,-42.969,-96.191,896.912
0.461,4.000,2.288,37.415,-136.902,761.902
2.479,4.000,1.429,113.281,-191.956,450.745
3.549,4.000,1.775,214.966,-157.288,181.396
3.757,4.000,0.591,119.080,-24.841,70.007
3.242,4.000,2.008,-103.394,157.471,5.615
2.631,4.000,2.633,-73.853,249.146,-79.224
1.779,3.070,1.744,-23.071,211.182,-144.897
0.970,2.018,0.664,14.404,155.334,-209.412
0.297,1.575,0.397,5.310,143.799,-257.080
-0.189,1.077,0.170,-14.709,131.897,-257.141
-0.354,0.412,0.015,-13.000,105.286,-217.712
-0.335,0.040,-0.077,-13.611,76.538,-177.490
-0.189,-0.119,-0.026,-28.564,54.016,-146.484
-0.039,-0.233,0.074,-37.964,38.696,-120.972
0.107,-0.224,0.106,-37.292,29.114,-98.572
0.256,-0.205,0.109,-29.480,26.978,-80.261
0.351,-0.141,0.034,-24.841,27.771,-64.453
0.413,-0.008,0.038,-24.780,29.297,-52.551
0.503,0.148,0.056,-25.757,28.259,-44.800
0.599,0.281,0.047,-23.987,24.841,-40.405
0.669,0.400,0.019,-24.841,22.156,-37.842
0.700,0.511,0.046,-30.884,21.484,-36.499
0.660,0.635,0.151,-33.691,19.897,-32.654
0.682,0.758,0.149,-24.658,13.428,-21.057
0.720,0.792,0.115,-12.268,4.883,-4.272
0.750,0.815,0.094,-6.714,-0.549,6.836
0.796,0.872,0.079,-4.028,-2.014,6.836
0.828,0.912,0.078,-1.587,-0.854,-1.099
0.817,0.939,0.105,-2.380,3.540,-13.184
0.800,0.931,0.151,-4.395,9.460,-26.672
0.772,0.904,0.141,-2.686,11.108,-37.476
0.734,0.844,0.083,0.793,8.362,-44.067
0.709,0.767,0.045,3.479,5.005,-47.546
0.676,0.689,0.025,4.822,3.052,-49.194
0.639,0.620,0.017,6.226,2.075,-49.194
0.616,0.559,-0.006,7.629,1.892,-47.791
0.592,0.524,-0.011,7.385,3.479,-45.044
0.588,0.501,0.013,5.432,6.775,-40.833
0.590,0.473,0.035,2.014,9.460,-35.645
0.595,0.475,0.034,-2.258,11.047,-30.762
0.608,0.489,0.026,-5.615,11.902,-26.428
0.632,0.480,0.025,-7.141,12.878,-23.376
0.649,0.472,0.031,-9.033,13.428,-21.912
0.657,0.483,0.038,-11.047,13.855,-21.057
0.661,0.485,0.039,-11.658,13.611,-18.982
0.660,0.477,0.011,-10.254,11.230,-14.832
0.662,0.470,-0.001,-7.812,7.080,-9.766
0.653,0.481,-0.014,-6.470,2.258,-4.944
0.654,0.491,-0.019,-6.592,-2.197,-0.061
0.661,0.512,-0.022,-6.531,-5.615,4.578
0.673,0.534,-0.004,-6.287,-7.629,7.324
0.681,0.554,0.016,-5.859,-9.583,8.423
0.687,0.563,0.016,-5.066,-12.268,8.423
0.694,0.571,0.016,-3.357,-14.343,7.996
0.706,0.578,0.028,-2.625,-14.771,7.080
0.719,0.582,0.057,-4.456,-13.672,5.798
0.722,0.597,0.061,-8.057,-11.597,3.967
0.727,0.615,0.063,-10.803,-8.484,2.502
0.737,0.630,0.077,-11.658,-5.249,1.282
0.750,0.631,0.080,-12.390,-2.625,0.183
0.756,0.633,0.095,-12.634,-1.038,-1.648
