-1.067,1.153,2.193,-154.297,-154.419,213.196
-1.227,1.566,2.521,-168.030,-145.386,234.497
-1.332,2.038,2.728,-159.607,-123.352,260.010
-1.338,2.557,3.210,-124.451,-83.435,285.156
-1.176,2.626,3.326,-69.397,-35.156,302.856
-0.992,2.687,3.194,-3.357,15.686,296.753
-0.909,2.610,2.896,60.181,79.712,269.348
-0.777,2.490,2.511,109.924,154.846,232.544
-0.629,2.389,2.129,138.977,233.582,193.420
-0.458,2.373,1.812,156.616,306.641,158.936
-0.281,2.278,1.619,170.288,368.347,135.620
-0.040,2.111,1.511,174.133,408.875,117.310
0.102,2.127,1.358,173.645,424.255,99.548
0.234,2.209,1.124,178.772,419.739,84.167
0.366,2.163,0.859,194.275,405.029,69.702
0.441,2.055,0.650,213.806,383.789,53.650
0.490,2.046,0.455,227.539,356.262,35.583
0.500,2.045,0.236,232.849,325.684,18.311
0.506,1.962,0.069,235.840,297.363,2.136
0.518,1.790,-0.071,231.628,272.949,-14.099
0.521,1.647,-0.192,215.088,252.441,-35.034
0.506,1.505,-0.276,193.787,236.572,-60.242
0.461,1.377,-0.302,172.119,223.511,-85.510
0.392,1.294,-0.316,147.461,211.304,-105.835
0.334,1.243,-0.336,121.521,199.890,-119.385
0.291,1.191,-0.342,98.816,189.819,-125.305
0.266,1.119,-0.316,83.679,179.993,-125.305
0.224,1.059,-0.300,72.998,168.091,-122.314
0.157,0.984,-0.171,64.697,153.259,-119.324
0.091,0.932,-0.061,54.382,132.629,-116.272
0.009,0.920,-0.022,44.495,107.666,-111.206
-0.039,0.917,0.010,39.429,83.252,-103.760
-0.050,0.860,0.005,36.194,64.819,-96.497
-0.080,0.800,-0.013,31.128,57.068,-90.881
-0.108,0.717,0.004,21.423,59.631,-85.266
-0.111,0.672,0.063,8.667,68.054,-80.933
-0.077,0.603,0.119,-4.089,78.613,-77.759
-0.049,0.522,0.173,-12.573,89.294,-75.623
-0.014,0.433,0.229,-18.066,97.656,-74.524
0.020,0.352,0.275,-23.193,102.905,-73.730
0.062,0.274,0.306,-28.320,105.347,-72.754
0.116,0.242,0.352,-36.255,104.309,-72.571
0.124,0.226,0.336,-43.701,102.356,-71.838
0.170,0.233,0.347,-50.049,104.126,-67.200
0.271,0.219,0.379,-58.044,107.361,-62.561
0.321,0.211,0.434,-60.303,109.436,-62.500
0.347,0.227,0.512,-57.190,106.873,-63.232
0.380,0.235,0.506,-51.147,96.924,-64.575
0.379,0.166,0.432,-39.551,82.703,-66.895
0.348,0.071,0.335,-28.198,68.237,-70.557
0.295,-0.007,0.258,-24.292,56.580,-72.937
0.238,-0.053,0.206,-29.968,49.438,-71.777
0.210,-0.111,0.152,-43.030,48.035,-66.040
0.223,-0.163,0.180,-57.434,52.917,-56.580
0.283,-0.285,0.211,-69.580,60.852,-43.701
0.363,-0.337,0.297,-74.524,67.688,-32.959
0.443,-0.358,0.356,-73.059,68.909,-23.376
0.541,-0.367,0.385,-64.941,62.744,-13.000
0.648,-0.375,0.388,-52.612,49.805,-1.343
0.792,-0.363,0.367,-40.039,33.325,10.803
0.931,-0.321,0.335,-29.175,15.320,20.508
1.017,-0.277,0.303,-18.860,-2.930,29.053
1.085,-0.225,0.252,-13.794,-18.494,37.781
1.168,-0.185,0.182,-15.930,-29.053,44.800
1.276,-0.129,0.143,-26.978,-31.860,47.791
1.349,-0.056,0.153,-42.969,-27.649,45.288
1.392,0.043,0.229,-57.312,-20.081,38.879
1.410,0.147,0.296,-68.420,-14.221,30.151
