-0.244,2.358,0.318,-5.066,44.678,-133.789
-0.247,2.301,0.384,-46.692,25.452,-100.647
-0.281,2.297,0.312,-80.872,3.540,-73.486
-0.328,2.218,0.204,-97.717,-13.672,-52.551
-0.358,2.170,0.096,-96.313,-24.109,-39.673
-0.402,2.139,-0.003,-79.529,-27.649,-34.363
-0.446,2.115,-0.085,-51.636,-26.367,-33.813
-0.488,2.105,-0.131,-18.188,-21.545,-35.034
-0.527,2.122,-0.144,11.963,-15.503,-35.400
-0.557,2.130,-0.128,33.508,-10.925,-32.349
-0.580,2.109,-0.111,44.617,-9.705,-24.597
-0.594,2.070,-0.109,47.058,-11.719,-13.306
-0.596,2.020,-0.123,42.969,-16.052,-0.427
-0.599,1.954,-0.187,34.241,-21.545,14.160
-0.597,1.898,-0.258,23.437,-25.391,28.442
-0.584,1.824,-0.302,13.916,-26.184,41.565
-0.567,1.763,-0.335,6.775,-24.658,52.185
-0.551,1.731,-0.354,2.625,-20.874,59.692
-0.528,1.713,-0.372,3.662,-14.893,64.392
-0.504,1.704,-0.369,10.742,-7.263,67.261
-0.463,1.687,-0.344,22.034,1.099,69.092
-0.409,1.661,-0.283,33.203,9.399,70.557
-0.367,1.623,-0.196,42.419,15.747,72.144
-0.319,1.566,-0.128,47.424,18.494,75.195
-0.290,1.547,-0.068,47.363,18.677,77.698
-0.271,1.538,-0.022,48.157,17.395,80.200
-0.246,1.524,-0.004,50.781,15.259,83.862
-0.221,1.518,0.002,53.833,12.695,88.318
-0.192,1.514,0.025,56.396,9.949,93.262
-0.164,1.491,0.050,57.800,6.348,99.487
-0.156,1.445,0.057,56.213,1.648,106.934
-0.152,1.388,0.061,52.063,-2.869,114.685
-0.132,1.320,0.057,47.485,-6.531,121.521
-0.122,1.247,0.057,44.189,-9.705,127.563
-0.132,1.184,0.066,42.480,-13.245,133.118
-0.148,1.091,0.062,40.833,-16.907,139.954
-0.135,0.989,0.038,37.781,-20.020,147.949
-0.134,0.892,0.018,37.598,-21.851,153.992
-0.124,0.728,0.002,40.283,-23.132,159.180
-0.097,0.557,-0.024,38.330,-24.231,162.109
-0.110,0.445,-0.052,33.325,-23.987,160.156
-0.141,0.335,-0.084,26.978,-23.132,156.433
-0.161,0.234,-0.124,18.250,-21.057,152.405
-0.191,0.176,-0.154,10.681,-16.663,146.179
-0.224,0.157,-0.141,7.385,-10.132,138.794
-0.233,0.127,-0.086,6.958,-4.028,132.385
-0.236,0.094,-0.028,7.202,1.221,126.465
-0.239,0.039,0.024,8.545,4.578,121.277
-0.236,-0.039,0.066,9.277,5.798,117.004
-0.232,-0.125,0.095,8.606,5.615,111.206
-0.232,-0.227,0.094,6.653,4.578,103.882
-0.233,-0.324,0.083,3.967,3.418,94.788
-0.243,-0.381,0.094,-0.061,2.747,83.496
-0.254,-0.411,0.108,-4.761,2.075,71.289
-0.264,-0.435,0.111,-9.705,0.610,58.838
-0.271,-0.447,0.101,-13.550,-0.854,45.837
-0.279,-0.446,0.089,-15.808,-1.892,31.921
-0.293,-0.417,0.089,-16.907,-2.380,17.944
-0.298,-0.378,0.111,-17.151,-2.625,4.822
-0.297,-0.355,0.127,-17.334,-3.784,-6.287
-0.295,-0.336,0.136,-17.822,-5.859,-16.968
-0.296,-0.311,0.134,-18.738,-8.728,-27.771
-0.293,-0.279,0.124,-19.897,-11.963,-38.025
-0.287,-0.247,0.094,-21.362,-15.625,-48.218
-0.286,-0.206,0.048,-22.644,-18.555,-58.594
-0.299,-0.155,-0.002,-22.888,-19.897,-69.702
-0.309,-0.101,-0.055,-21.423,-18.982,-80.078
-0.300,-0.060,-0.089,-18.494,-16.052,-89.172
-0.287,-0.009,-0.088,-15.991,-11.597,-97.778
-0.273,0.035,-0.071,-15.015,-7.568,-105.591
-0.256,0.077,-0.053,-15.869,-5.188,-111.572
-0.241,0.105,-0.040,-19.592,-4.517,-115.723
-0.220,0.146,-0.030,-25.879,-5.127,-118.469
-0.212,0.187,-0.040,-33.081,-7.385,-121.094
-0.208,0.233,-0.072,-39.673,-11.108,-123.840
-0.206,0.276,-0.108,-42.969,-14.771,-127.136
-0.202,0.293,-0.171,-43.762,-17.212,-131.409
-0.180,0.345,-0.284,-41.199,-17.700,-139.282
-0.181,0.458,-0.370,-31.677,-12.878,-152.649
-0.180,0.589,-0.375,-18.005,-4.028,-166.138
-0.172,0.724,-0.369,-7.019,6.042,-176.270
-0.168,0.868,-0.356,-2.441,16.113,-183.350
-0.154,0.960,-0.289,-2.502,24.963,-187.683
-0.129,1.054,-0.210,-7.507,30.029,-190.491
-0.123,1.252,-0.166,-14.954,31.921,-194.336
-0.168,1.526,-0.197,-19.287,32.654,-196.045
-0.214,1.787,-0.281,-21.545,34.241,-190.918
-0.228,2.014,-0.262,-22.278,39.246,-177.917
-0.235,2.200,-0.152,-26.123,44.800,-157.776
-0.236,2.368,-0.039,-40.100,44.922,-131.958
-0.269,2.367,-0.009,-58.655,39.551,-103.882
-0.275,2.322,0.068,-72.693,33.020,-78.491
-0.306,2.220,0.111,-73.975,25.696,-59.326
-0.330,2.070,0.131,-65.491,18.372,-44.983
-0.330,1.914,0.125,-49.866,11.780,-36.438
-0.335,1.753,0.102,-30.762,6.042,-33.569
-0.332,1.633,0.038,-11.658,1.892,-35.400
-0.340,1.572,-0.026,6.714,-0.671,-41.016
-0.339,1.544,-0.073,25.574,-0.854,-47.485
-0.344,1.568,-0.115,43.823,0.854,-53.345
-0.364,1.617,-0.133,55.847,3.052,-56.396
-0.376,1.653,-0.099,59.509,5.188,-54.443
-0.369,1.646,-0.055,56.885,4.944,-46.997
-0.370,1.622,-0.017,48.340,1.465,-35.950
-0.372,1.577,0.000,33.447,-4.150,-22.339
-0.372,1.507,-0.033,15.686,-10.559,-7.446
-0.366,1.421,-0.085,-1.465,-16.541,6.653
-0.357,1.328,-0.137,-13.245,-19.653,19.104
-0.344,1.233,-0.183,-18.799,-19.653,28.015
-0.323,1.131,-0.202,-19.165,-16.907,33.447
-0.292,1.033,-0.195,-15.625,-12.085,34.790
-0.263,0.956,-0.176,-10.010,-7.202,32.043
-0.240,0.923,-0.157,-2.014,-3.052,25.146
-0.237,0.939,-0.131,8.301,1.282,16.174
-0.237,0.990,-0.099,18.127,4.944,8.240
-0.226,1.012,-0.079,25.635,6.897,3.174
-0.216,1.022,-0.058,30.151,7.141,1.038
-0.207,1.038,-0.043,29.846,6.042,1.587
-0.196,1.047,-0.036,25.574,4.028,4.700

-0.374,2.155,-0.339,4.578,11.963,-90.576
-0.412,2.318,-0.297,22.156,24.170,-87.646
-0.439,2.441,-0.181,36.438,35.217,-77.209
-0.444,2.482,0.008,43.457,41.565,-59.326
-0.435,2.448,0.191,43.884,40.222,-36.194
-0.428,2.348,0.354,39.063,31.128,-10.376
-0.421,2.173,0.424,30.090,14.771,15.015
-0.406,1.953,0.368,18.372,-4.211,37.842
-0.389,1.798,0.231,7.874,-21.301,54.199
-0.379,1.687,0.071,1.831,-33.875,64.209
-0.385,1.632,-0.079,0.916,-39.734,67.932
-0.418,1.651,-0.217,4.211,-39.612,66.772
-0.447,1.716,-0.324,14.160,-33.508,64.209
-0.461,1.782,-0.347,30.640,-22.278,62.378
-0.470,1.836,-0.327,48.157,-9.827,62.744
-0.466,1.863,-0.233,62.073,0.854,65.613
-0.443,1.842,-0.082,73.486,8.728,72.327
-0.399,1.741,0.064,80.994,10.559,83.679
