-1.660,-0.536,-0.905,-10.620,-37.598,26.184
-1.703,-0.656,-0.962,2.808,-31.616,10.681
-1.689,-0.624,-0.958,17.395,-24.048,-10.681
-1.595,-0.450,-0.862,28.992,-13.611,-31.555
-1.470,-0.247,-0.645,37.720,-1.343,-45.105
-1.321,-0.092,-0.374,49.011,10.254,-47.913
-1.169,0.020,-0.035,62.622,16.907,-42.419
-1.014,0.063,0.310,75.378,18.250,-33.386
-0.872,0.114,0.605,84.900,12.695,-24.109
-0.790,0.194,0.793,96.313,-1.587,-16.479
-0.759,0.210,0.789,110.901,-23.926,-9.399
-0.774,0.201,0.565,120.422,-49.500,-2.197
-0.874,0.123,0.181,119.202,-69.885,8.728
-1.004,-0.048,-0.233,117.737,-78.552,22.461
-1.102,-0.244,-0.497,123.169,-71.228,32.776
-1.145,-0.437,-0.576,133.789,-50.903,34.912
-1.124,-0.569,-0.485,152.527,-27.222,27.283
-1.080,-0.629,-0.362,178.162,-10.010,11.658
-1.034,-0.626,-0.248,205.688,-1.831,-6.958
-0.986,-0.615,-0.195,228.943,0.610,-25.330
-0.940,-0.600,-0.172,248.108,0.366,-42.053
-0.901,-0.575,-0.169,271.667,-0.977,-57.129
-0.910,-0.524,-0.078,301.025,-1.953,-71.106
-0.882,-0.429,0.046,328.735,-2.075,-83.618
-0.796,-0.197,0.131,356.628,-3.967,-93.933
-0.763,0.010,0.168,393.982,-10.132,-99.792
-0.760,0.175,0.053,437.500,-20.935,-101.440
-0.751,0.404,-0.191,483.154,-31.189,-103.210
-0.683,0.659,-0.333,536.499,-37.048,-101.379
-0.657,0.659,-0.354,589.355,-39.551,-93.262
-0.604,0.419,-0.322,617.310,-41.626,-81.848
-0.577,0.066,-0.235,616.577,-45.593,-73.853
-0.575,-0.188,-0.235,598.755,-54.565,-73.792
-0.685,-0.339,-0.325,570.251,-66.284,-78.186
-0.818,-0.418,-0.439,521.973,-73.608,-78.857
-0.906,-0.489,-0.524,457.947,-70.862,-69.397
-1.006,-0.634,-0.549,395.630,-56.519,-51.392
-1.142,-0.822,-0.526,334.717,-35.095,-36.072
-1.251,-0.881,-0.443,264.343,-11.536,-26.978
-1.274,-0.896,-0.371,195.129,12.024,-20.081
-1.265,-0.896,-0.291,135.193,35.767,-16.724
-1.207,-0.768,-0.185,86.914,59.326,-23.499
-1.117,-0.483,-0.019,48.340,80.505,-37.964
-0.998,-0.129,0.221,21.912,96.558,-52.917
-0.885,0.242,0.458,5.554,104.797,-65.247
-0.835,0.562,0.653,-3.479,102.905,-71.533
-0.791,0.787,0.786,-7.874,92.651,-69.458
-0.769,0.904,0.862,-12.878,75.745,-59.204
-0.786,0.948,0.875,-21.912,53.833,-43.762
-0.804,0.891,0.761,-33.447,31.067,-25.024
-0.849,0.745,0.578,-42.358,13.062,-7.385
-0.913,0.562,0.411,-46.021,2.991,4.944
-0.959,0.395,0.292,-47.729,0.793,11.902
-1.004,0.246,0.229,-50.781,2.502,13.916
-1.028,0.145,0.172,-56.335,5.371,12.085
-1.012,0.106,0.117,-63.477,9.094,8.545
-0.973,0.102,0.099,-67.871,13.000,4.089
-0.913,0.150,0.096,-66.772,15.808,-1.648
-0.883,0.221,0.137,-60.242,16.846,-7.202
-0.869,0.280,0.196,-52.124,14.099,-11.658
-0.845,0.336,0.242,-46.021,7.141,-13.306
-0.831,0.409,0.257,-41.626,-1.892,-12.146
